"","tissue","which.one","scorecutoff","module","gene","pvalue"
"7709","cogdxad","rosmap","1","skyblue","FOXM1","0.25523"
"7710","cogdxad","rosmap","1","skyblue","ITGB7","0.00812"
"7711","cogdxad","rosmap","1","skyblue","MAPKAPK5","0.35398"
"7712","cogdxad","rosmap","1","skyblue","MYL6","0.22292"
"7713","cogdxad","rosmap","1","skyblue","ORAI1","0.211"
"7714","cogdxad","rosmap","1","skyblue","OS9","0.901"
"7715","cogdxad","rosmap","1","skyblue","PEX5","0.562"
"7716","cogdxad","rosmap","1","skyblue","PTMS","0.373"
"7717","cogdxad","rosmap","1","skyblue","RILPL2","0.192"
"7718","cogdxad","rosmap","1","skyblue","SLC6A12","0.02844"
"7719","cogdxad","rosmap","1","skyblue","ZNF385A","0.524"
"7720","cogdxad","rosmap","1","skyblue","F10","0.642"
"7721","cogdxad","rosmap","1","skyblue","RASL11A","0.616"
"7722","cogdxad","rosmap","1","skyblue","AKT1","0.19943"
"7723","cogdxad","rosmap","1","skyblue","ARF6","0.624"
"7724","cogdxad","rosmap","1","skyblue","NFATC4","0.34773"
"7725","cogdxad","rosmap","1","skyblue","PGF","0.00794"
"7726","cogdxad","rosmap","1","skyblue","RHOJ","0.09055"
"7727","cogdxad","rosmap","1","skyblue","VASH1","0.433"
"7728","cogdxad","rosmap","1","skyblue","ZNF219","0.573"
"7729","cogdxad","rosmap","1","skyblue","ARHGAP11A","0.03746"
"7730","cogdxad","rosmap","1","skyblue","C15orf39","0.392"
"7731","cogdxad","rosmap","1","skyblue","CHST14","0.23"
"7732","cogdxad","rosmap","1","skyblue","ITGA11","0.411"
"7733","cogdxad","rosmap","1","skyblue","NR2F2","0.988"
"7734","cogdxad","rosmap","1","skyblue","RAD51","0.568"
"7735","cogdxad","rosmap","1","skyblue","RBPMS2","0.724"
"7736","cogdxad","rosmap","1","skyblue","SPTBN5","0.322"
"7737","cogdxad","rosmap","1","skyblue","CARHSP1","0.526"
"7738","cogdxad","rosmap","1","skyblue","CENPN","0.887"
"7739","cogdxad","rosmap","1","skyblue","CKLF","0.777"
"7740","cogdxad","rosmap","1","skyblue","DHX38","0.118"
"7741","cogdxad","rosmap","1","skyblue","HN1L","0.54"
"7742","cogdxad","rosmap","1","skyblue","MT1G","0.21073"
"7743","cogdxad","rosmap","1","skyblue","MT1H","0.2266"
"7744","cogdxad","rosmap","1","skyblue","MT1M","0.08319"
"7745","cogdxad","rosmap","1","skyblue","MT2A","0.10546"
"7746","cogdxad","rosmap","1","skyblue","TGFB1I1","0.505"
"7747","cogdxad","rosmap","1","skyblue","THOC6","0.678"
"7748","cogdxad","rosmap","1","skyblue","AATF","0.259"
"7749","cogdxad","rosmap","1","skyblue","BIRC5","0.586"
"7750","cogdxad","rosmap","1","skyblue","CBX2","0.17704"
"7751","cogdxad","rosmap","1","skyblue","CLDN7","0.04952"
"7752","cogdxad","rosmap","1","skyblue","GJC1","0.753"
"7753","cogdxad","rosmap","1","skyblue","GRAP","0.91"
"7754","cogdxad","rosmap","1","skyblue","HES7","0.439"
"7755","cogdxad","rosmap","1","skyblue","HIGD1B","0.709"
"7756","cogdxad","rosmap","1","skyblue","KCTD11","0.523"
"7757","cogdxad","rosmap","1","skyblue","KIF1C","0.01008"
"7758","cogdxad","rosmap","1","skyblue","RND2","0.86"
"7759","cogdxad","rosmap","1","skyblue","RNF135","0.545"
"7760","cogdxad","rosmap","1","skyblue","STRA13","0.912"
"7761","cogdxad","rosmap","1","skyblue","TMEM102","0.81"
"7762","cogdxad","rosmap","1","skyblue","VAT1","0.855"
"7763","cogdxad","rosmap","1","skyblue","ZNF652","0.00041"
"7764","cogdxad","rosmap","1","skyblue","ZSWIM7","0.41908"
"7765","cogdxad","rosmap","1","skyblue","IMPA2","0.866"
"7766","cogdxad","rosmap","1","skyblue","MBD2","0.633"
"7767","cogdxad","rosmap","1","skyblue","PARD6G","0.476"
"7768","cogdxad","rosmap","1","skyblue","ACP5","0.282"
"7769","cogdxad","rosmap","1","skyblue","ALDH16A1","0.318"
"7770","cogdxad","rosmap","1","skyblue","ARRDC2","0.854"
"7771","cogdxad","rosmap","1","skyblue","BCAM","1e-06"
"7772","cogdxad","rosmap","1","skyblue","C19orf33","0.11923"
"7773","cogdxad","rosmap","1","skyblue","C19orf43","0.702"
"7774","cogdxad","rosmap","1","skyblue","DNMT1","0.484"
"7775","cogdxad","rosmap","1","skyblue","DOCK6","0.769"
"7776","cogdxad","rosmap","1","skyblue","ETV2","0.257"
"7777","cogdxad","rosmap","1","skyblue","FLT3LG","0.254"
"7778","cogdxad","rosmap","1","skyblue","GIPC3","0.02861"
"7779","cogdxad","rosmap","1","skyblue","HMG20B","0.07637"
"7780","cogdxad","rosmap","1","skyblue","HOMER3","0.741"
"7781","cogdxad","rosmap","1","skyblue","IL27RA","0.503"
"7782","cogdxad","rosmap","1","skyblue","ISYNA1","9.89999999999999e-05"
"7783","cogdxad","rosmap","1","skyblue","KANK2","0.416"
"7784","cogdxad","rosmap","1","skyblue","KRI1","0.213"
"7785","cogdxad","rosmap","1","skyblue","LYPD3","0.538"
"7786","cogdxad","rosmap","1","skyblue","NFKBIB","0.42193"
"7787","cogdxad","rosmap","1","skyblue","ODF3L2","0.558"
"7788","cogdxad","rosmap","1","skyblue","PEPD","0.305"
"7789","cogdxad","rosmap","1","skyblue","PGPEP1","0.01763"
"7790","cogdxad","rosmap","1","skyblue","PPP1R12C","0.05202"
"7791","cogdxad","rosmap","1","skyblue","PPP1R13L","0.00089"
"7792","cogdxad","rosmap","1","skyblue","PRRG2","0.23409"
"7793","cogdxad","rosmap","1","skyblue","RASIP1","0.102"
"7794","cogdxad","rosmap","1","skyblue","SHKBP1","0.0094"
"7795","cogdxad","rosmap","1","skyblue","STX10","0.879"
"7796","cogdxad","rosmap","1","skyblue","SYDE1","0.205"
"7797","cogdxad","rosmap","1","skyblue","TBXA2R","0.03073"
"7798","cogdxad","rosmap","1","skyblue","TCF3","0.05491"
"7799","cogdxad","rosmap","1","skyblue","TEAD2","0.471"
"7800","cogdxad","rosmap","1","skyblue","TRIP10","0.932"
"7801","cogdxad","rosmap","1","skyblue","VASP","0.00198"
"7802","cogdxad","rosmap","1","skyblue","ZNF524","0.591"
"7803","cogdxad","rosmap","1","skyblue","FAM65C","0.508"
"7804","cogdxad","rosmap","1","skyblue","NNAT","0.41057"
"7805","cogdxad","rosmap","1","skyblue","SLC4A11","0.963"
"7806","cogdxad","rosmap","1","skyblue","TCF15","0.321"
"7807","cogdxad","rosmap","1","skyblue","TGIF2","0.168"
"7808","cogdxad","rosmap","1","skyblue","COL6A2","0.02166"
"7809","cogdxad","rosmap","1","skyblue","PRDM15","0.751"
"7810","cogdxad","rosmap","1","skyblue","PRMT2","0.781"
"7811","cogdxad","rosmap","1","skyblue","ADORA2A","0.8"
"7812","cogdxad","rosmap","1","skyblue","CARD10","0.972"
"7813","cogdxad","rosmap","1","skyblue","FAM109B","0.25323"
"7814","cogdxad","rosmap","1","skyblue","MFNG","0.905"
"7815","cogdxad","rosmap","1","skyblue","MICALL1","0.16295"
"7816","cogdxad","rosmap","1","skyblue","PACSIN2","0.367"
"7817","cogdxad","rosmap","1","skyblue","POLDIP3","0.348"
"7818","cogdxad","rosmap","1","skyblue","RPS19BP1","0.682"
"7819","cogdxad","rosmap","1","skyblue","SCARF2","0.439"
"7820","cogdxad","rosmap","1","skyblue","UPB1","0.733"
"7821","cogdxad","rosmap","1","steelblue","AK5","0.7"
"7822","cogdxad","rosmap","1","steelblue","DENND1B","0.193"
"7823","cogdxad","rosmap","1","steelblue","EFCAB7","0.534"
"7824","cogdxad","rosmap","1","steelblue","ELAVL4","0.0707"
"7825","cogdxad","rosmap","1","steelblue","EPB41","0.406"
"7826","cogdxad","rosmap","1","steelblue","EXTL2","0.313"
"7827","cogdxad","rosmap","1","steelblue","FAM78B","0.984"
"7828","cogdxad","rosmap","1","steelblue","FBXO28","0.294"
"7829","cogdxad","rosmap","1","steelblue","FMN2","0.67"
"7830","cogdxad","rosmap","1","steelblue","HEATR1","0.42"
"7831","cogdxad","rosmap","1","steelblue","LIN9","0.09813"
"7832","cogdxad","rosmap","1","steelblue","LMO4","0.658"
"7833","cogdxad","rosmap","1","steelblue","LYSMD1","0.411"
"7834","cogdxad","rosmap","1","steelblue","OPN3","0.559"
"7835","cogdxad","rosmap","1","steelblue","PAX7","0.352"
"7836","cogdxad","rosmap","1","steelblue","PRKAB2","0.86"
"7837","cogdxad","rosmap","1","steelblue","RC3H1","0.465"
"7838","cogdxad","rosmap","1","steelblue","RPAP2","0.437"
"7839","cogdxad","rosmap","1","steelblue","RPS6KC1","0.922"
"7840","cogdxad","rosmap","1","steelblue","SUSD4","0.835"
"7841","cogdxad","rosmap","1","steelblue","XPR1","0.132"
"7842","cogdxad","rosmap","1","steelblue","ZFYVE9","0.36"
"7843","cogdxad","rosmap","1","steelblue","ZMYM4","0.05133"
"7844","cogdxad","rosmap","1","steelblue","AFF3","0.187"
"7845","cogdxad","rosmap","1","steelblue","ATF2","0.574"
"7846","cogdxad","rosmap","1","steelblue","CAB39","0.237"
"7847","cogdxad","rosmap","1","steelblue","CALM2","0.16429"
"7848","cogdxad","rosmap","1","steelblue","CHN1","0.444"
"7849","cogdxad","rosmap","1","steelblue","CLASP1","0.318"
"7850","cogdxad","rosmap","1","steelblue","COX7A2L","0.0021"
"7851","cogdxad","rosmap","1","steelblue","DQX1","0.695"
"7852","cogdxad","rosmap","1","steelblue","EIF4E2","0.16194"
"7853","cogdxad","rosmap","1","steelblue","EPHA4","0.484"
"7854","cogdxad","rosmap","1","steelblue","FAP","0.703"
"7855","cogdxad","rosmap","1","steelblue","FBXO11","0.04739"
"7856","cogdxad","rosmap","1","steelblue","GLS","0.995"
"7857","cogdxad","rosmap","1","steelblue","KCNJ3","0.475"
"7858","cogdxad","rosmap","1","steelblue","MGAT4A","0.179"
"7859","cogdxad","rosmap","1","steelblue","QPCT","0.00987"
"7860","cogdxad","rosmap","1","steelblue","SATB2","0.31401"
"7861","cogdxad","rosmap","1","steelblue","SLC25A12","0.322"
"7862","cogdxad","rosmap","1","steelblue","SLC38A11","0.569"
"7863","cogdxad","rosmap","1","steelblue","TBR1","0.587"
"7864","cogdxad","rosmap","1","steelblue","YPEL5","0.20843"
"7865","cogdxad","rosmap","1","steelblue","ZNF385B","0.994"
"7866","cogdxad","rosmap","1","steelblue","ARL8B","0.792"
"7867","cogdxad","rosmap","1","steelblue","CACNA2D3","0.553"
"7868","cogdxad","rosmap","1","steelblue","CADPS","0.36183"
"7869","cogdxad","rosmap","1","steelblue","EIF2A","0.908"
"7870","cogdxad","rosmap","1","steelblue","EIF4A2","0.0939"
"7871","cogdxad","rosmap","1","steelblue","FBXO40","0.573"
"7872","cogdxad","rosmap","1","steelblue","PIK3CB","0.15685"
"7873","cogdxad","rosmap","1","steelblue","PLS1","0.871"
"7874","cogdxad","rosmap","1","steelblue","RAB6B","0.18762"
"7875","cogdxad","rosmap","1","steelblue","RARB","0.03797"
"7876","cogdxad","rosmap","1","steelblue","RTP1","0.98"
"7877","cogdxad","rosmap","1","steelblue","SACM1L","0.235"
"7878","cogdxad","rosmap","1","steelblue","SATB1","0.423"
"7879","cogdxad","rosmap","1","steelblue","SLITRK3","0.211"
"7880","cogdxad","rosmap","1","steelblue","STX19","0.537"
"7881","cogdxad","rosmap","1","steelblue","TOPBP1","0.836"
"7882","cogdxad","rosmap","1","steelblue","TRAK1","0.309"
"7883","cogdxad","rosmap","1","steelblue","ANK2","0.891"
"7884","cogdxad","rosmap","1","steelblue","BBS12","0.656"
"7885","cogdxad","rosmap","1","steelblue","CCDC110","0.736"
"7886","cogdxad","rosmap","1","steelblue","FRAS1","0.76"
"7887","cogdxad","rosmap","1","steelblue","GLRB","0.365"
"7888","cogdxad","rosmap","1","steelblue","INPP4B","0.554"
"7889","cogdxad","rosmap","1","steelblue","LNX1","0.414"
"7890","cogdxad","rosmap","1","steelblue","MAPK10","0.388"
"7891","cogdxad","rosmap","1","steelblue","NR3C2","0.783"
"7892","cogdxad","rosmap","1","steelblue","POLR2B","0.295"
"7893","cogdxad","rosmap","1","steelblue","SLC25A4","0.677"
"7894","cogdxad","rosmap","1","steelblue","TSPAN5","0.284"
"7895","cogdxad","rosmap","1","steelblue","C5orf24","0.853"
"7896","cogdxad","rosmap","1","steelblue","CDH10","0.02193"
"7897","cogdxad","rosmap","1","steelblue","JMY","0.09647"
"7898","cogdxad","rosmap","1","steelblue","KIAA1191","0.926"
"7899","cogdxad","rosmap","1","steelblue","MAT2B","0.998"
"7900","cogdxad","rosmap","1","steelblue","NNT","0.764"
"7901","cogdxad","rosmap","1","steelblue","PCDHA5","0.00087"
"7902","cogdxad","rosmap","1","steelblue","PCDHB6","0.348"
"7903","cogdxad","rosmap","1","steelblue","PCDHB7","0.417"
"7904","cogdxad","rosmap","1","steelblue","RASA1","0.912"
"7905","cogdxad","rosmap","1","steelblue","RNF145","0.01204"
"7906","cogdxad","rosmap","1","steelblue","THOC3","0.222"
"7907","cogdxad","rosmap","1","steelblue","ATG5","0.1816"
"7908","cogdxad","rosmap","1","steelblue","C6orf211","0.24299"
"7909","cogdxad","rosmap","1","steelblue","ELOVL4","0.16064"
"7910","cogdxad","rosmap","1","steelblue","ENPP5","0.672"
"7911","cogdxad","rosmap","1","steelblue","EXOC2","0.943"
"7912","cogdxad","rosmap","1","steelblue","FAM8A1","0.02948"
"7913","cogdxad","rosmap","1","steelblue","FIG4","0.04512"
"7914","cogdxad","rosmap","1","steelblue","HMGN4","0.439"
"7915","cogdxad","rosmap","1","steelblue","IRAK1BP1","0.18198"
"7916","cogdxad","rosmap","1","steelblue","KPNA5","0.624"
"7917","cogdxad","rosmap","1","steelblue","PCMT1","0.661"
"7918","cogdxad","rosmap","1","steelblue","PPP2R5D","0.441"
"7919","cogdxad","rosmap","1","steelblue","RANBP9","0.641"
"7920","cogdxad","rosmap","1","steelblue","RNGTT","0.266"
"7921","cogdxad","rosmap","1","steelblue","ROS1","0.895"
"7922","cogdxad","rosmap","1","steelblue","SCGN","0.601"
"7923","cogdxad","rosmap","1","steelblue","SESN1","0.687"
"7924","cogdxad","rosmap","1","steelblue","SNAP91","0.13457"
"7925","cogdxad","rosmap","1","steelblue","SRPK1","0.00932"
"7926","cogdxad","rosmap","1","steelblue","TNFRSF21","0.03545"
"7927","cogdxad","rosmap","1","steelblue","TRERF1","0.08281"
"7928","cogdxad","rosmap","1","steelblue","ZNF391","0.448"
"7929","cogdxad","rosmap","1","steelblue","AMPH","0.332"
"7930","cogdxad","rosmap","1","steelblue","CADPS2","0.02542"
"7931","cogdxad","rosmap","1","steelblue","CCDC132","0.829"
"7932","cogdxad","rosmap","1","steelblue","CUL1","0.15464"
"7933","cogdxad","rosmap","1","steelblue","DLX5","0.632"
"7934","cogdxad","rosmap","1","steelblue","GLCCI1","0.07673"
"7935","cogdxad","rosmap","1","steelblue","GPR22","0.835"
"7936","cogdxad","rosmap","1","steelblue","HTR5A","0.463"
"7937","cogdxad","rosmap","1","steelblue","KCND2","0.31674"
"7938","cogdxad","rosmap","1","steelblue","KLHL7","0.02879"
"7939","cogdxad","rosmap","1","steelblue","LMTK2","0.04432"
"7940","cogdxad","rosmap","1","steelblue","LRRC4","0.633"
"7941","cogdxad","rosmap","1","steelblue","LRRN3","0.56"
"7942","cogdxad","rosmap","1","steelblue","MKRN1","0.385"
"7943","cogdxad","rosmap","1","steelblue","NAPEPLD","0.38"
"7944","cogdxad","rosmap","1","steelblue","PMPCB","0.566"
"7945","cogdxad","rosmap","1","steelblue","PRKAR2B","0.954"
"7946","cogdxad","rosmap","1","steelblue","SEMA3A","0.35"
"7947","cogdxad","rosmap","1","steelblue","TAS2R4","0.05471"
"7948","cogdxad","rosmap","1","steelblue","TNPO3","0.132"
"7949","cogdxad","rosmap","1","steelblue","TTC26","0.917"
"7950","cogdxad","rosmap","1","steelblue","VSTM2A","0.10955"
"7951","cogdxad","rosmap","1","steelblue","ANKRD46","0.148"
"7952","cogdxad","rosmap","1","steelblue","ARFGEF1","0.07781"
"7953","cogdxad","rosmap","1","steelblue","C8orf46","0.07115"
"7954","cogdxad","rosmap","1","steelblue","C8orf47","0.894"
"7955","cogdxad","rosmap","1","steelblue","RSPO2","0.01925"
"7956","cogdxad","rosmap","1","steelblue","SLC10A5","0.22239"
"7957","cogdxad","rosmap","1","steelblue","UBR5","0.13393"
"7958","cogdxad","rosmap","1","steelblue","ZFPM2","0.262"
"7959","cogdxad","rosmap","1","steelblue","ISCA1","0.06507"
"7960","cogdxad","rosmap","1","steelblue","JAK2","0.57"
"7961","cogdxad","rosmap","1","steelblue","MAMDC2","0.49193"
"7962","cogdxad","rosmap","1","steelblue","MLLT3","0.241"
"7963","cogdxad","rosmap","1","steelblue","PIP5K1B","0.681"
"7964","cogdxad","rosmap","1","steelblue","PTGR1","0.595"
"7965","cogdxad","rosmap","1","steelblue","RANBP6","0.23967"
"7966","cogdxad","rosmap","1","steelblue","SH3GL2","0.672"
"7967","cogdxad","rosmap","1","steelblue","ZNF510","0.934"
"7968","cogdxad","rosmap","1","steelblue","BICC1","0.695"
"7969","cogdxad","rosmap","1","steelblue","C10orf88","0.799"
"7970","cogdxad","rosmap","1","steelblue","CALHM1","0.378"
"7971","cogdxad","rosmap","1","steelblue","CNNM1","0.171"
"7972","cogdxad","rosmap","1","steelblue","CNNM2","0.372"
"7973","cogdxad","rosmap","1","steelblue","DCLRE1A","0.333"
"7974","cogdxad","rosmap","1","steelblue","FAM160B1","0.233"
"7975","cogdxad","rosmap","1","steelblue","FAM175B","0.737"
"7976","cogdxad","rosmap","1","steelblue","GOT1","0.85"
"7977","cogdxad","rosmap","1","steelblue","KIF11","0.09707"
"7978","cogdxad","rosmap","1","steelblue","MKX","0.407"
"7979","cogdxad","rosmap","1","steelblue","PARG","0.14497"
"7980","cogdxad","rosmap","1","steelblue","PLEKHA1","0.000449"
"7981","cogdxad","rosmap","1","steelblue","PPP3CB","0.972"
"7982","cogdxad","rosmap","1","steelblue","ZNF365","0.273"
"7983","cogdxad","rosmap","1","steelblue","CKAP5","0.552"
"7984","cogdxad","rosmap","1","steelblue","KIAA1377","0.256"
"7985","cogdxad","rosmap","1","steelblue","RTN3","0.616"
"7986","cogdxad","rosmap","1","steelblue","SIAE","0.394"
"7987","cogdxad","rosmap","1","steelblue","UBE4A","0.111"
"7988","cogdxad","rosmap","1","steelblue","BBS10","0.22925"
"7989","cogdxad","rosmap","1","steelblue","CAND1","0.662"
"7990","cogdxad","rosmap","1","steelblue","CS","0.188"
"7991","cogdxad","rosmap","1","steelblue","GLS2","0.06185"
"7992","cogdxad","rosmap","1","steelblue","LMO3","0.21731"
"7993","cogdxad","rosmap","1","steelblue","MED13L","0.40334"
"7994","cogdxad","rosmap","1","steelblue","MED21","0.356"
"7995","cogdxad","rosmap","1","steelblue","PFKM","0.762"
"7996","cogdxad","rosmap","1","steelblue","PIP4K2C","0.925"
"7997","cogdxad","rosmap","1","steelblue","RERG","0.765"
"7998","cogdxad","rosmap","1","steelblue","RIC8B","0.0121"
"7999","cogdxad","rosmap","1","steelblue","RNF34","0.351"
"8000","cogdxad","rosmap","1","steelblue","STK38L","0.778"
"8001","cogdxad","rosmap","1","steelblue","TMEM117","0.00893"
"8002","cogdxad","rosmap","1","steelblue","UBE3B","0.252"
"8003","cogdxad","rosmap","1","steelblue","CENPJ","0.173"
"8004","cogdxad","rosmap","1","steelblue","CKAP2","0.01407"
"8005","cogdxad","rosmap","1","steelblue","DLEU7","0.00892"
"8006","cogdxad","rosmap","1","steelblue","GPR12","0.725"
"8007","cogdxad","rosmap","1","steelblue","KLF12","0.888"
"8008","cogdxad","rosmap","1","steelblue","KLF5","0.32901"
"8009","cogdxad","rosmap","1","steelblue","MBNL2","0.99"
"8010","cogdxad","rosmap","1","steelblue","RNF219","0.558"
"8011","cogdxad","rosmap","1","steelblue","SGCG","0.723"
"8012","cogdxad","rosmap","1","steelblue","CDKL1","0.06699"
"8013","cogdxad","rosmap","1","steelblue","FBXO34","0.34"
"8014","cogdxad","rosmap","1","steelblue","GPR137C","0.06979"
"8015","cogdxad","rosmap","1","steelblue","HECTD1","0.898"
"8016","cogdxad","rosmap","1","steelblue","KLHDC2","0.157"
"8017","cogdxad","rosmap","1","steelblue","TTC9","0.529"
"8018","cogdxad","rosmap","1","steelblue","ASB7","0.03006"
"8019","cogdxad","rosmap","1","steelblue","FEM1B","0.16402"
"8020","cogdxad","rosmap","1","steelblue","GABRB3","0.345"
"8021","cogdxad","rosmap","1","steelblue","MAP1A","0.359"
"8022","cogdxad","rosmap","1","steelblue","NRG4","0.873"
"8023","cogdxad","rosmap","1","steelblue","SENP8","0.576"
"8024","cogdxad","rosmap","1","steelblue","THAP10","0.27"
"8025","cogdxad","rosmap","1","steelblue","AP1G1","0.03199"
"8026","cogdxad","rosmap","1","steelblue","CDR2","0.796"
"8027","cogdxad","rosmap","1","steelblue","GOT2","0.436"
"8028","cogdxad","rosmap","1","steelblue","KIAA0430","0.23146"
"8029","cogdxad","rosmap","1","steelblue","MAP1LC3B","0.2231"
"8030","cogdxad","rosmap","1","steelblue","MT3","0.12095"
"8031","cogdxad","rosmap","1","steelblue","POLR2C","0.686"
"8032","cogdxad","rosmap","1","steelblue","RRN3","0.542"
"8033","cogdxad","rosmap","1","steelblue","ACACA","0.179"
"8034","cogdxad","rosmap","1","steelblue","COX11","0.621"
"8035","cogdxad","rosmap","1","steelblue","CYB5D1","0.09081"
"8036","cogdxad","rosmap","1","steelblue","GAS2L2","0.298"
"8037","cogdxad","rosmap","1","steelblue","HLF","0.20034"
"8038","cogdxad","rosmap","1","steelblue","MAP2K4","0.485"
"8039","cogdxad","rosmap","1","steelblue","CBLN2","0.225"
"8040","cogdxad","rosmap","1","steelblue","SEH1L","0.06731"
"8041","cogdxad","rosmap","1","steelblue","WDR7","0.498"
"8042","cogdxad","rosmap","1","steelblue","ZADH2","0.651"
"8043","cogdxad","rosmap","1","steelblue","LYPD5","0.02159"
"8044","cogdxad","rosmap","1","steelblue","RAB3A","0.971"
"8045","cogdxad","rosmap","1","steelblue","ZNF132","0.926"
"8046","cogdxad","rosmap","1","steelblue","ZNF225","0.937"
"8047","cogdxad","rosmap","1","steelblue","ZNF836","0.225"
"8048","cogdxad","rosmap","1","steelblue","BTBD3","0.969"
"8049","cogdxad","rosmap","1","steelblue","CSTF1","0.01412"
"8050","cogdxad","rosmap","1","steelblue","EPB41L1","0.555"
"8051","cogdxad","rosmap","1","steelblue","FLRT3","0.813"
"8052","cogdxad","rosmap","1","steelblue","GNAS","0.521"
"8053","cogdxad","rosmap","1","steelblue","NDRG3","0.733"
"8054","cogdxad","rosmap","1","steelblue","PCSK2","0.8"
"8055","cogdxad","rosmap","1","steelblue","PLCB4","0.548"
"8056","cogdxad","rosmap","1","steelblue","UQCC","0.653"
"8057","cogdxad","rosmap","1","steelblue","YWHAH","0.97"
"8058","cogdxad","rosmap","1","steelblue","ZNF280B","0.25536"
"8059","cogdxad","rosmap","1","darkgreen","ANP32E","0.492"
"8060","cogdxad","rosmap","1","darkgreen","ARNT","0.795"
"8061","cogdxad","rosmap","1","darkgreen","CLCC1","0.62"
