"","scorecutoff","tissue","which.one","gene","ensgene","module","p.val.mods"
"ENSG00000163501","1","cogdnotxad","rosmap","ENSG00000163501","ENSG00000163501","void","1"
"ENSG00000030419","1","cogdnotxad","rosmap","ENSG00000030419","ENSG00000030419","pink","4.708e-05"
"ENSG00000115604","1","cogdnotxad","rosmap","ENSG00000115604","ENSG00000115604","black","2.599e-11"
"ENSG00000115607","1","cogdnotxad","rosmap","ENSG00000115607","ENSG00000115607","void","1"
"ENSG00000115008","1","cogdnotxad","rosmap","ENSG00000115008","ENSG00000115008","void","1"
"ENSG00000125538","1","cogdnotxad","rosmap","ENSG00000125538","ENSG00000125538","palevioletred3","0.172"
"ENSG00000136697","1","cogdnotxad","rosmap","ENSG00000136697","ENSG00000136697","void","1"
"IL1F5","1","cogdnotxad","rosmap","IL1F5","IL1F5","void","1"
"IL1F6","1","cogdnotxad","rosmap","IL1F6","IL1F6","void","1"
"IL1F7","1","cogdnotxad","rosmap","IL1F7","IL1F7","void","1"
"IL1F8","1","cogdnotxad","rosmap","IL1F8","IL1F8","void","1"
"IL1F9","1","cogdnotxad","rosmap","IL1F9","IL1F9","void","1"
"ENSG00000115594","1","cogdnotxad","rosmap","ENSG00000115594","ENSG00000115594","mediumpurple3","0.1716"
"ENSG00000115590","1","cogdnotxad","rosmap","ENSG00000115590","ENSG00000115590","void","1"
"ENSG00000115602","1","cogdnotxad","rosmap","ENSG00000115602","ENSG00000115602","black","2.599e-11"
"ENSG00000115598","1","cogdnotxad","rosmap","ENSG00000115598","ENSG00000115598","violet","0.322"
"ENSG00000136689","1","cogdnotxad","rosmap","ENSG00000136689","ENSG00000136689","void","1"
"IL8RA","1","cogdnotxad","rosmap","IL8RA","IL8RA","void","1"
"IL8RB","1","cogdnotxad","rosmap","IL8RB","IL8RB","void","1"
"ENSG00000132323","1","cogdnotxad","rosmap","ENSG00000132323","ENSG00000132323","bisque4","0.8572"
"ENSG00000132305","1","cogdnotxad","rosmap","ENSG00000132305","ENSG00000132305","royalblue","0.0004978"
"ENSG00000136718","1","cogdnotxad","rosmap","ENSG00000136718","ENSG00000136718","lightgreen","0.8457"
"ENSG00000168395","1","cogdnotxad","rosmap","ENSG00000168395","ENSG00000168395","yellow","0.9861"
"ENSG00000123999","1","cogdnotxad","rosmap","ENSG00000123999","ENSG00000123999","turquoise","1"
"ENSG00000163083","1","cogdnotxad","rosmap","ENSG00000163083","ENSG00000163083","lightcyan1","0.1708"
"ENSG00000151689","1","cogdnotxad","rosmap","ENSG00000151689","ENSG00000151689","purple","0.09035"
"ENSG00000040933","1","cogdnotxad","rosmap","ENSG00000040933","ENSG00000040933","greenyellow","0.2597"
"ENSG00000168918","1","cogdnotxad","rosmap","ENSG00000168918","ENSG00000168918","tan","7.401e-07"
"ENSG00000125629","1","cogdnotxad","rosmap","ENSG00000125629","ENSG00000125629","thistle1","0.003231"
"ENSG00000132321","1","cogdnotxad","rosmap","ENSG00000132321","ENSG00000132321","darkred","1"
"ENSG00000169047","1","cogdnotxad","rosmap","ENSG00000169047","ENSG00000169047","green","0.003341"
"ENSG00000115232","1","cogdnotxad","rosmap","ENSG00000115232","ENSG00000115232","void","1"
"ENSG00000091409","1","cogdnotxad","rosmap","ENSG00000091409","ENSG00000091409","skyblue","3.291e-06"
"ENSG00000138448","1","cogdnotxad","rosmap","ENSG00000138448","ENSG00000138448","ivory","5.414e-07"
"ENSG00000119185","1","cogdnotxad","rosmap","ENSG00000119185","ENSG00000119185","darkmagenta","0.1144"
"ENSG00000115221","1","cogdnotxad","rosmap","ENSG00000115221","ENSG00000115221","void","1"
"ENSG00000135916","1","cogdnotxad","rosmap","ENSG00000135916","ENSG00000135916","mediumpurple3","0.1716"
"ENSG00000198399","1","cogdnotxad","rosmap","ENSG00000198399","ENSG00000198399","yellowgreen","0.6676"
"ENSG00000163166","1","cogdnotxad","rosmap","ENSG00000163166","ENSG00000163166","darkgrey","0.01056"
"JMJD1A","1","cogdnotxad","rosmap","JMJD1A","JMJD1A","void","1"
"KBTBD10","1","cogdnotxad","rosmap","KBTBD10","KBTBD10","void","1"
"ENSG00000176407","1","cogdnotxad","rosmap","ENSG00000176407","ENSG00000176407","plum2","0.003351"
"ENSG00000152049","1","cogdnotxad","rosmap","ENSG00000152049","ENSG00000152049","maroon","1.937e-05"
"ENSG00000162975","1","cogdnotxad","rosmap","ENSG00000162975","ENSG00000162975","violet","0.322"
"ENSG00000171126","1","cogdnotxad","rosmap","ENSG00000171126","ENSG00000171126","darkgreen","0.9493"
"ENSG00000184611","1","cogdnotxad","rosmap","ENSG00000184611","ENSG00000184611","void","1"
"ENSG00000115041","1","cogdnotxad","rosmap","ENSG00000115041","ENSG00000115041","violet","0.322"
"ENSG00000115474","1","cogdnotxad","rosmap","ENSG00000115474","ENSG00000115474","void","1"
"ENSG00000162989","1","cogdnotxad","rosmap","ENSG00000162989","ENSG00000162989","midnightblue","0.054"
"ENSG00000184261","1","cogdnotxad","rosmap","ENSG00000184261","ENSG00000184261","red","0.004044"
"ENSG00000171303","1","cogdnotxad","rosmap","ENSG00000171303","ENSG00000171303","skyblue3","0.03455"
"ENSG00000170745","1","cogdnotxad","rosmap","ENSG00000170745","ENSG00000170745","lavenderblush3","0.0507"
"ENSG00000155729","1","cogdnotxad","rosmap","ENSG00000155729","ENSG00000155729","purple","0.09035"
"ENSG00000138030","1","cogdnotxad","rosmap","ENSG00000138030","ENSG00000138030","lightsteelblue1","0.02599"
"KIAA1310","1","cogdnotxad","rosmap","KIAA1310","KIAA1310","void","1"
"KIAA1486","1","cogdnotxad","rosmap","KIAA1486","KIAA1486","void","1"
"KIAA1604","1","cogdnotxad","rosmap","KIAA1604","KIAA1604","void","1"
"ENSG00000144320","1","cogdnotxad","rosmap","ENSG00000144320","ENSG00000144320","plum1","2.509e-14"
"KIAA1754L","1","cogdnotxad","rosmap","KIAA1754L","KIAA1754L","void","1"
"ENSG00000162929","1","cogdnotxad","rosmap","ENSG00000162929","ENSG00000162929","darkturquoise","0.3335"
"ENSG00000134313","1","cogdnotxad","rosmap","ENSG00000134313","ENSG00000134313","plum1","2.509e-14"
"ENSG00000130294","1","cogdnotxad","rosmap","ENSG00000130294","ENSG00000130294","red","0.004044"
"ENSG00000084731","1","cogdnotxad","rosmap","ENSG00000084731","ENSG00000084731","green","0.003341"
"ENSG00000168280","1","cogdnotxad","rosmap","ENSG00000168280","ENSG00000168280","salmon","2.443e-07"
"ENSG00000172059","1","cogdnotxad","rosmap","ENSG00000172059","ENSG00000172059","salmon4","9.573e-06"
"ENSG00000118263","1","cogdnotxad","rosmap","ENSG00000118263","ENSG00000118263","black","2.599e-11"
"ENSG00000213160","1","cogdnotxad","rosmap","ENSG00000213160","ENSG00000213160","ivory","5.414e-07"
"ENSG00000168427","1","cogdnotxad","rosmap","ENSG00000168427","ENSG00000168427","void","1"
"ENSG00000172086","1","cogdnotxad","rosmap","ENSG00000172086","ENSG00000172086","lightcyan1","0.1708"
"ENSG00000157992","1","cogdnotxad","rosmap","ENSG00000157992","ENSG00000157992","paleturquoise","1"
"ENSG00000115919","1","cogdnotxad","rosmap","ENSG00000115919","ENSG00000115919","void","1"
"ENSG00000115365","1","cogdnotxad","rosmap","ENSG00000115365","ENSG00000115365","plum1","2.509e-14"
"ENSG00000068697","1","cogdnotxad","rosmap","ENSG00000068697","ENSG00000068697","darkmagenta","0.1144"
"LASS6","1","cogdnotxad","rosmap","LASS6","LASS6","void","1"
"ENSG00000213626","1","cogdnotxad","rosmap","ENSG00000213626","ENSG00000213626","violet","0.322"
"ENSG00000179528","1","cogdnotxad","rosmap","ENSG00000179528","ENSG00000179528","void","1"
"ENSG00000115850","1","cogdnotxad","rosmap","ENSG00000115850","ENSG00000115850","void","1"
"ENSG00000138039","1","cogdnotxad","rosmap","ENSG00000138039","ENSG00000138039","void","1"
"ENSG00000169756","1","cogdnotxad","rosmap","ENSG00000169756","ENSG00000169756","black","2.599e-11"
"ENSG00000072163","1","cogdnotxad","rosmap","ENSG00000072163","ENSG00000072163","salmon4","9.573e-06"
"LINCR","1","cogdnotxad","rosmap","LINCR","LINCR","void","1"
"ENSG00000144182","1","cogdnotxad","rosmap","ENSG00000144182","ENSG00000144182","grey60","1"
"ENSG00000114988","1","cogdnotxad","rosmap","ENSG00000114988","ENSG00000114988","brown","1"
"LOC129293","1","cogdnotxad","rosmap","LOC129293","LOC129293","void","1"
"LOC129881","1","cogdnotxad","rosmap","LOC129881","LOC129881","void","1"
"LOC130576","1","cogdnotxad","rosmap","LOC130576","LOC130576","void","1"
"LOC150763","1","cogdnotxad","rosmap","LOC150763","LOC150763","void","1"
"LOC150786","1","cogdnotxad","rosmap","LOC150786","LOC150786","void","1"
"LOC165186","1","cogdnotxad","rosmap","LOC165186","LOC165186","void","1"
"LOC200726","1","cogdnotxad","rosmap","LOC200726","LOC200726","void","1"
"LOC26010","1","cogdnotxad","rosmap","LOC26010","LOC26010","void","1"
"LOC285033","1","cogdnotxad","rosmap","LOC285033","LOC285033","void","1"
"LOC388931","1","cogdnotxad","rosmap","LOC388931","LOC388931","void","1"
"LOC389073","1","cogdnotxad","rosmap","LOC389073","LOC389073","void","1"
"LOC391343","1","cogdnotxad","rosmap","LOC391343","LOC391343","void","1"
"LOC391356","1","cogdnotxad","rosmap","LOC391356","LOC391356","void","1"
"LOC402117","1","cogdnotxad","rosmap","LOC402117","LOC402117","void","1"
"LOC51057","1","cogdnotxad","rosmap","LOC51057","LOC51057","void","1"
"LOC51252","1","cogdnotxad","rosmap","LOC51252","LOC51252","void","1"
"LOC643896","1","cogdnotxad","rosmap","LOC643896","LOC643896","void","1"
"LOC643905","1","cogdnotxad","rosmap","LOC643905","LOC643905","void","1"
"LOC728819","1","cogdnotxad","rosmap","LOC728819","LOC728819","void","1"
"LOC91461","1","cogdnotxad","rosmap","LOC91461","LOC91461","void","1"
"LOC93349","1","cogdnotxad","rosmap","LOC93349","LOC93349","void","1"
"ENSG00000170500","1","cogdnotxad","rosmap","ENSG00000170500","ENSG00000170500","darkolivegreen","0.09873"
"ENSG00000115318","1","cogdnotxad","rosmap","ENSG00000115318","ENSG00000115318","skyblue","3.291e-06"
"ENSG00000134324","1","cogdnotxad","rosmap","ENSG00000134324","ENSG00000134324","darkorange","0.7711"
"ENSG00000168702","1","cogdnotxad","rosmap","ENSG00000168702","ENSG00000168702","ivory","5.414e-07"
"ENSG00000081479","1","cogdnotxad","rosmap","ENSG00000081479","ENSG00000081479","purple","0.09035"
"ENSG00000138095","1","cogdnotxad","rosmap","ENSG00000138095","ENSG00000138095","navajowhite2","0.9996"
"ENSG00000124831","1","cogdnotxad","rosmap","ENSG00000124831","ENSG00000124831","darkolivegreen","0.09873"
"ENSG00000162951","1","cogdnotxad","rosmap","ENSG00000162951","ENSG00000162951","darkgreen","0.9493"
"ENSG00000176204","1","cogdnotxad","rosmap","ENSG00000176204","ENSG00000176204","darkgreen","0.9493"
"ENSG00000049323","1","cogdnotxad","rosmap","ENSG00000049323","ENSG00000049323","mediumpurple3","0.1716"
"ENSG00000054219","1","cogdnotxad","rosmap","ENSG00000054219","ENSG00000054219","skyblue","3.291e-06"
"LYCAT","1","cogdnotxad","rosmap","LYCAT","LYCAT","void","1"
"ENSG00000144214","1","cogdnotxad","rosmap","ENSG00000144214","ENSG00000144214","white","0.3026"
"ENSG00000185674","1","cogdnotxad","rosmap","ENSG00000185674","ENSG00000185674","void","1"
"ENSG00000150551","1","cogdnotxad","rosmap","ENSG00000150551","ENSG00000150551","lightcyan1","0.1708"
"ENSG00000187123","1","cogdnotxad","rosmap","ENSG00000187123","ENSG00000187123","lightcyan1","0.1708"
"ENSG00000172005","1","cogdnotxad","rosmap","ENSG00000172005","ENSG00000172005","bisque4","0.8572"
"ENSG00000144063","1","cogdnotxad","rosmap","ENSG00000144063","ENSG00000144063","maroon","1.937e-05"
"MAP1D","1","cogdnotxad","rosmap","MAP1D","MAP1D","void","1"
"ENSG00000078018","1","cogdnotxad","rosmap","ENSG00000078018","ENSG00000078018","greenyellow","0.2597"
"ENSG00000169967","1","cogdnotxad","rosmap","ENSG00000169967","ENSG00000169967","salmon","2.443e-07"
"ENSG00000011566","1","cogdnotxad","rosmap","ENSG00000011566","ENSG00000011566","darkslateblue","0.9963"
"ENSG00000071054","1","cogdnotxad","rosmap","ENSG00000071054","ENSG00000071054","darkgrey","0.01056"
"ENSG00000084764","1","cogdnotxad","rosmap","ENSG00000084764","ENSG00000084764","floralwhite","0.6928"
"ENSG00000144583","1","cogdnotxad","rosmap","ENSG00000144583","ENSG00000144583","violet","0.322"
"ENSG00000136536","1","cogdnotxad","rosmap","ENSG00000136536","ENSG00000136536","thistle1","0.003231"
"ENSG00000019169","1","cogdnotxad","rosmap","ENSG00000019169","ENSG00000019169","void","1"
"ENSG00000247626","1","cogdnotxad","rosmap","ENSG00000247626","ENSG00000247626","salmon","2.443e-07"
"ENSG00000168906","1","cogdnotxad","rosmap","ENSG00000168906","ENSG00000168906","pink","4.708e-05"
"ENSG00000132031","1","cogdnotxad","rosmap","ENSG00000132031","ENSG00000132031","salmon4","9.573e-06"
"ENSG00000204406","1","cogdnotxad","rosmap","ENSG00000204406","ENSG00000204406","midnightblue","0.054"
"ENSG00000143797","1","cogdnotxad","rosmap","ENSG00000143797","ENSG00000143797","thistle2","0.9925"
"ENSG00000124370","1","cogdnotxad","rosmap","ENSG00000124370","ENSG00000124370","royalblue","0.0004978"
"ENSG00000180398","1","cogdnotxad","rosmap","ENSG00000180398","ENSG00000180398","ivory","5.414e-07"
"ENSG00000076003","1","cogdnotxad","rosmap","ENSG00000076003","ENSG00000076003","blue","0.9971"
"ENSG00000014641","1","cogdnotxad","rosmap","ENSG00000014641","ENSG00000014641","royalblue","0.0004978"
"ENSG00000138400","1","cogdnotxad","rosmap","ENSG00000138400","ENSG00000138400","lightcyan","0.8078"
"ENSG00000143995","1","cogdnotxad","rosmap","ENSG00000143995","ENSG00000143995","bisque4","0.8572"
"ENSG00000162959","1","cogdnotxad","rosmap","ENSG00000162959","ENSG00000162959","royalblue","0.0004978"
"ENSG00000153208","1","cogdnotxad","rosmap","ENSG00000153208","ENSG00000153208","ivory","5.414e-07"
"ENSG00000138382","1","cogdnotxad","rosmap","ENSG00000138382","ENSG00000138382","darkmagenta","0.1144"
"ENSG00000123600","1","cogdnotxad","rosmap","ENSG00000123600","ENSG00000123600","salmon","2.443e-07"
"ENSG00000168958","1","cogdnotxad","rosmap","ENSG00000168958","ENSG00000168958","royalblue","0.0004978"
"ENSG00000135953","1","cogdnotxad","rosmap","ENSG00000135953","ENSG00000135953","salmon","2.443e-07"
"ENSG00000071073","1","cogdnotxad","rosmap","ENSG00000071073","ENSG00000071073","darkorange","0.7711"
"ENSG00000152127","1","cogdnotxad","rosmap","ENSG00000152127","ENSG00000152127","sienna3","0.005939"
"MGC13057","1","cogdnotxad","rosmap","MGC13057","MGC13057","void","1"
"MGC50273","1","cogdnotxad","rosmap","MGC50273","MGC50273","void","1"
"ENSG00000158411","1","cogdnotxad","rosmap","ENSG00000158411","ENSG00000158411","plum2","0.003351"
"ENSG00000155438","1","cogdnotxad","rosmap","ENSG00000155438","ENSG00000155438","darkolivegreen","0.09873"
"ENSG00000115648","1","cogdnotxad","rosmap","ENSG00000115648","ENSG00000115648","brown4","0.5351"
"MOBKL1B","1","cogdnotxad","rosmap","MOBKL1B","MOBKL1B","void","1"
"MOBKL3","1","cogdnotxad","rosmap","MOBKL3","MOBKL3","void","1"
"ENSG00000124003","1","cogdnotxad","rosmap","ENSG00000124003","ENSG00000124003","void","1"
"ENSG00000124383","1","cogdnotxad","rosmap","ENSG00000124383","ENSG00000124383","darkred","1"
"ENSG00000082126","1","cogdnotxad","rosmap","ENSG00000082126","ENSG00000082126","honeydew1","1"
"ENSG00000115204","1","cogdnotxad","rosmap","ENSG00000115204","ENSG00000115204","darkmagenta","0.1144"
"ENSG00000118242","1","cogdnotxad","rosmap","ENSG00000118242","ENSG00000118242","yellow","0.9861"
"ENSG00000115364","1","cogdnotxad","rosmap","ENSG00000115364","ENSG00000115364","salmon","2.443e-07"
"ENSG00000185414","1","cogdnotxad","rosmap","ENSG00000185414","ENSG00000185414","greenyellow","0.2597"
"ENSG00000243147","1","cogdnotxad","rosmap","ENSG00000243147","ENSG00000243147","green","0.003341"
"ENSG00000132313","1","cogdnotxad","rosmap","ENSG00000132313","ENSG00000132313","green","0.003341"
"ENSG00000135900","1","cogdnotxad","rosmap","ENSG00000135900","ENSG00000135900","darkturquoise","0.3335"
"ENSG00000204822","1","cogdnotxad","rosmap","ENSG00000204822","ENSG00000204822","steelblue","0.05112"
"ENSG00000144029","1","cogdnotxad","rosmap","ENSG00000144029","ENSG00000144029","brown","1"
"ENSG00000135972","1","cogdnotxad","rosmap","ENSG00000135972","ENSG00000135972","steelblue","0.05112"
"ENSG00000151379","1","cogdnotxad","rosmap","ENSG00000151379","ENSG00000151379","void","1"
"ENSG00000095002","1","cogdnotxad","rosmap","ENSG00000095002","ENSG00000095002","thistle2","0.9925"
"ENSG00000116062","1","cogdnotxad","rosmap","ENSG00000116062","ENSG00000116062","yellow","0.9861"
"ENSG00000138379","1","cogdnotxad","rosmap","ENSG00000138379","ENSG00000138379","green","0.003341"
"ENSG00000057935","1","cogdnotxad","rosmap","ENSG00000057935","ENSG00000057935","lightyellow","0.05217"
"ENSG00000122085","1","cogdnotxad","rosmap","ENSG00000122085","ENSG00000122085","darkgrey","0.01056"
"ENSG00000065911","1","cogdnotxad","rosmap","ENSG00000065911","ENSG00000065911","black","2.599e-11"
"ENSG00000085760","1","cogdnotxad","rosmap","ENSG00000085760","ENSG00000085760","salmon","2.443e-07"
"ENSG00000128654","1","cogdnotxad","rosmap","ENSG00000128654","ENSG00000128654","darkturquoise","0.3335"
"ENSG00000059728","1","cogdnotxad","rosmap","ENSG00000059728","ENSG00000059728","plum2","0.003351"
"ENSG00000134323","1","cogdnotxad","rosmap","ENSG00000134323","ENSG00000134323","darkgrey","0.01056"
"ENSG00000172428","1","cogdnotxad","rosmap","ENSG00000172428","ENSG00000172428","steelblue","0.05112"
"ENSG00000168530","1","cogdnotxad","rosmap","ENSG00000168530","ENSG00000168530","void","1"
"ENSG00000128641","1","cogdnotxad","rosmap","ENSG00000128641","ENSG00000128641","lavenderblush3","0.0507"
"ENSG00000071909","1","cogdnotxad","rosmap","ENSG00000071909","ENSG00000071909","void","1"
"ENSG00000169994","1","cogdnotxad","rosmap","ENSG00000169994","ENSG00000169994","orange","0.9852"
"ENSG00000186487","1","cogdnotxad","rosmap","ENSG00000186487","ENSG00000186487","yellowgreen","0.6676"
"ENSG00000138386","1","cogdnotxad","rosmap","ENSG00000138386","ENSG00000138386","salmon","2.443e-07"
"NAG","1","cogdnotxad","rosmap","NAG","NAG","void","1"
"ENSG00000124357","1","cogdnotxad","rosmap","ENSG00000124357","ENSG00000124357","darkmagenta","0.1144"
"NAP5","1","cogdnotxad","rosmap","NAP5","NAP5","void","1"
"ENSG00000144035","1","cogdnotxad","rosmap","ENSG00000144035","ENSG00000144035","void","1"
"NAT8B","1","cogdnotxad","rosmap","NAT8B","NAT8B","void","1"
"ENSG00000144426","1","cogdnotxad","rosmap","ENSG00000144426","ENSG00000144426","grey60","1"
"ENSG00000121152","1","cogdnotxad","rosmap","ENSG00000121152","ENSG00000121152","void","1"
"ENSG00000071051","1","cogdnotxad","rosmap","ENSG00000071051","ENSG00000071051","darkorange","0.7711"
"ENSG00000061676","1","cogdnotxad","rosmap","ENSG00000061676","ENSG00000061676","plum1","2.509e-14"
"ENSG00000115053","1","cogdnotxad","rosmap","ENSG00000115053","ENSG00000115053","thistle2","0.9925"
"ENSG00000084676","1","cogdnotxad","rosmap","ENSG00000084676","ENSG00000084676","midnightblue","0.054"
"ENSG00000130414","1","cogdnotxad","rosmap","ENSG00000130414","ENSG00000130414","lightgreen","0.8457"
"ENSG00000119013","1","cogdnotxad","rosmap","ENSG00000119013","ENSG00000119013","darkmagenta","0.1144"
"ENSG00000023228","1","cogdnotxad","rosmap","ENSG00000023228","ENSG00000023228","plum1","2.509e-14"
"ENSG00000183091","1","cogdnotxad","rosmap","ENSG00000183091","ENSG00000183091","white","0.3026"
"ENSG00000115488","1","cogdnotxad","rosmap","ENSG00000115488","ENSG00000115488","void","1"
"ENSG00000204099","1","cogdnotxad","rosmap","ENSG00000204099","ENSG00000204099","salmon4","9.573e-06"
"ENSG00000162992","1","cogdnotxad","rosmap","ENSG00000162992","ENSG00000162992","darkgreen","0.9493"
"ENSG00000116044","1","cogdnotxad","rosmap","ENSG00000116044","ENSG00000116044","plum2","0.003351"
"ENSG00000169599","1","cogdnotxad","rosmap","ENSG00000169599","ENSG00000169599","steelblue","0.05112"
